region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,isСomplete,complitation_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction,repair,with_furniture,windows_type
msk,"Москва, Усачёва улица, 15А",135000000,106.3,empty,empty,3,8,18,2022,empty,empty,monolithBrick,underground,empty,empty,37.570276,55.7256,1,1,"Спортивная,Лужники,Фрунзенская","6,10,11","walk,walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, Ильинка",255050000,112.4,27.1,48.7,3,3,5,empty,0,2024,monolith,empty,empty,empty,37.6235092209009,55.7552009954911,empty,empty,"Площадь Революции,Театральная,Китай-город","3,6,6","walk,walk,walk","Тверской,ЦАО",0,0,empty,empty,empty
msk,"Москва, Усачёва улица, 11Г",430000000,200.0,empty,empty,4,3,14,empty,empty,empty,empty,underground,empty,empty,37.572540000000004,55.727273,2,2,"Фрунзенская,Спортивная,Лужники","9,9,13","walk,walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, жилой комплекс Репаблик, к2.3",44241684,47.49,3.0,25.0,2,31,33,empty,0,2025,monolith,underground,without,empty,37.57254197099068,55.77374939839737,3,2,"Белорусская,Белорусская,Улица 1905 года","11,14,19","walk,walk,walk","Пресненский,ЦАО",1,0,empty,empty,empty
msk,"Москва, Тетеринский переулок, 18с2",210000000,172.0,empty,empty,4,8,14,2011,empty,empty,monolith,underground,empty,2,37.653703,55.744743,2,empty,"Таганская,Марксистская,Чкаловская","4,8,18","walk,walk,walk","Таганский,ЦАО",0,1,empty,empty,empty
msk,"Москва, Северный административный округ, район Беговой, Ленинградский проспект, вл8",40998480,64.3,empty,empty,2,2,37,empty,0,2027,monolith,underground,without,empty,37.58093571031,55.7806788746646,2,1,"Белорусская,Маяковская,Динамо","8,4,5","walk,transport,transport","Беговой,САО",0,0,empty,empty,empty
msk,"Москва, Ленинградский проспект, д. 29к4",27800000,63.8,12.0,40.0,2,4,21,2019,empty,empty,empty,empty,empty,empty,37.560395,55.78525,empty,empty,"Динамо,Белорусская","6,4","walk,transport","Беговой,САО",1,1,empty,empty,empty
msk,"Москва, Западный административный округ, район Филёвский Парк, проезд Багратионовский, вл 5",49263500,75.79,empty,empty,2,6,11,empty,1,2023,monolith,underground,fine,empty,37.508975,55.742448,1,1,"Фили,Багратионовская,Парк Победы","8,10,15","walk,walk,walk","Филевский парк,ЗАО",0,0,empty,empty,empty
msk,"Москва, набережная Пресненская, 8с1",185223599,224.0,empty,empty,3,53,75,2010,empty,empty,monolith,underground,empty,empty,37.539078,55.747115,1,empty,"Деловой центр,Международная,Деловой центр","2,3,4","walk,walk,walk","Пресненский,ЦАО",1,1,empty,empty,empty
msk,"Москва, Полковая улица",15969096,30.7,empty,empty,1,6,22,empty,0,2025,monolith,underground,without,empty,37.5975001540744,55.7986280976491,2,1,"Савёловская,Марьина Роща","10,6","walk,transport","Марьина роща,СВАО",0,0,empty,empty,empty
msk,"Москва, Шмитовский проезд, 16с1",112000000,212.0,empty,empty,4,11,24,2004,empty,empty,monolith,empty,empty,2,37.549282,55.758402,4,empty,"Улица 1905 года,Тестовская,Деловой центр","17,19,20","walk,walk,walk","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Москва, улица Мнёвники",20713585,36.06,13.5,empty,1,2,54,empty,0,2027,monolith,underground,empty,empty,37.5077421542052,55.7741898598792,1,empty,"Полежаевская,Хорошёвская,Народное Ополчение","14,15,15","walk,walk,walk","Хорошево-Мневники,СЗАО",0,0,empty,empty,empty
msk,"Москва, 2-я Звенигородская улица, 11",179000000,117.0,13.0,76.0,2,17,18,empty,empty,empty,monolithBrick,underground,empty,empty,37.554214,55.761538,1,empty,Улица 1905 года,11,walk,"Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Москва, Большой Толмачёвский переулок",277800000,142.1,44.5,46.6,3,2,14,empty,0,2024,monolith,underground,empty,2,37.6219303055568,55.7396737042422,1,1,"Полянка,Третьяковская,Боровицкая","2,4,6","transport,transport,transport","Якиманка,ЦАО",0,0,empty,empty,empty
msk,"просп. Генерала Дорохова, 39к2А",120000000,170.0,20.0,145.0,5,10,14,2023,empty,empty,empty,empty,empty,empty,37.496704,55.716179,2,2,"Минская,Ломоносовский проспект","5,6","transport,transport","Раменки,ЗАО",0,1,empty,empty,empty
msk,"Москва, 2-я Хуторская улица",19018464,37.72,18.4,12.8,1,8,54,empty,0,2025,monolith,empty,empty,empty,37.5711056858,55.8063057034,1,1,"Дмитровская,Гражданская,Тимирязевская","6,18,5","walk,walk,transport","Савеловский,САО",0,0,empty,empty,empty
msk,"Москва, улица Никольская, д.10/2, к.2Б",310249529,123.0,15.0,95.0,3,2,5,2015,empty,empty,empty,underground,empty,empty,37.625055,55.758453,2,empty,"Лубянка,Театральная,Охотный ряд","1,8,9","walk,walk,walk","Тверской,ЦАО",1,1,empty,empty,empty
msk,"Москва, Дубининская улица, 59к6",41990188,79.4,empty,34.2,3,9,27,empty,0,2024,empty,empty,empty,empty,37.6356517202372,55.71786170144511,empty,empty,"Серпуховская,Павелецкая,Добрынинская","18,20,4","walk,walk,transport","Даниловский,ЮАО",0,0,empty,empty,empty
msk,"Москва, Косыгина ул., 8",210000000,151.7,17.0,94.0,4,2,6,1969,empty,empty,brick,open,empty,2,37.564742,55.70739,2,0,"Воробьёвы горы,Ленинский проспект","8,17","walk,walk","Гагаринский,ЮЗАО",empty,1,empty,empty,empty
msk,"Москва, Большой Кисельный переулок, 11",155865600,131.2,57.9,empty,2,2,7,empty,0,2026,monolith,underground,without,empty,37.6274237202,55.7648534393,1,empty,"Тургеневская,Сретенский бульвар,Чистые пруды","9,9,10","walk,walk,walk","Мещанский,ЦАО",0,0,empty,empty,empty
msk,"Москва, Усачёва улица, 15А",198800000,110.0,empty,100.0,3,4,18,2022,empty,empty,monolith,underground,empty,empty,37.570276,55.7256,1,1,"Спортивная,Лужники,Фрунзенская","6,10,11","walk,walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, Северо-Восточный административный округ, район Ростокино, жилой комплекс Союз, к2",29246000,61.8,empty,25.4,2,3,23,empty,0,2024,monolithBrick,underground,without,2,37.6421616258068,55.8378393904464,2,empty,"Ботанический сад,Улица Сергея Эйзенштейна","11,18","walk,walk","Ростокино,СВАО",0,0,empty,empty,empty
msk,"Москва, Хилков пер., 1",390000000,162.9,17.0,98.0,3,4,8,empty,empty,empty,monolithBrick,underground,empty,1,37.599319,55.736681,2,1,"Парк Культуры,Кропоткинская,Октябрьская","6,14,18","walk,walk,walk","Хамовники,ЦАО",empty,1,empty,empty,empty
msk,"Москва, Лётная улица",25301600,57.0,empty,empty,2,2,11,empty,0,2025,monolithBrick,underground,without,empty,37.4235740087708,55.818128983705925,1,1,"Тушинская,Спартак","12,16","walk,walk","Покровское-Стрешнево,СЗАО",0,0,empty,empty,empty
msk,"Москва, Ивана Франко ул., 6",33000000,68.8,7.0,52.0,3,12,12,2022,empty,empty,monolithBrick,underground,empty,0,37.450872,55.727841,1,0,"Кунцевская,Давыдково,Пионерская","1,4,4","transport,transport,transport","Фили-Давыдково,ЗАО",1,1,empty,empty,empty
msk,"Москва, проспект Андропова, вл9/1",43991195,97.2,empty,empty,3,2,24,empty,1,2023,monolith,empty,without,empty,37.6671969067454,55.6913849487772,empty,3,"Технопарк,Коломенская,Автозаводская","5,15,4","walk,walk,transport","Нагатинский затон,ЮАО",0,0,empty,empty,empty
msk,"Москва, Нежинская ул., 1, корп. 1",115000000,212.0,13.0,100.0,5,27,31,2008,empty,empty,monolithBrick,underground,empty,1,37.478908,55.718973,2,2,"Минская,Пионерская,Славянский бульвар","5,7,11","transport,transport,transport","Очаково-Матвеевское,ЗАО",empty,1,empty,empty,empty
msk,"Москва, Лужнецкая набережная",48288000,49.8,empty,11.3,1,5,18,empty,0,2026,monolith,multilevel,without,empty,37.5715492461217,55.7156081703927,1,1,"Воробьёвы горы,Спортивная,Лужники","15,19,19","walk,walk,walk","Хамовники,ЦАО",0,0,empty,empty,empty
msk,"Москва, Никольская улица, 10/2, стр. 2Б",160000000,105.0,23.0,50.0,2,2,5,2015,empty,empty,monolithBrick,underground,empty,0,37.625055,55.758453,1,0,"Лубянка,Театральная,Охотный ряд","1,8,9","walk,walk,walk","Тверской,ЦАО",1,1,empty,empty,empty
msk,"Москва, Поклонная улица, 9",102207781,86.8,empty,65.7,3,10,34,empty,0,2023,monolith,underground,fine,empty,37.5250665079334,55.73424319570742,1,1,"Кутузовская,Парк Победы","14,17","walk,walk","Дорогомилово,ЗАО",1,0,empty,empty,empty
msk,"Москва, Потаповский переулок, 6",99999000,67.4,10.0,40.0,2,2,6,2023,empty,empty,monolithBrick,underground,empty,empty,37.640354,55.761208,empty,1,"Чистые пруды,Тургеневская,Сретенский бульвар","6,7,9","walk,walk,walk","Басманный,ЦАО",0,1,empty,empty,empty
msk,"Москва, 2-й Котляковский переулок",23059102,56.59,empty,empty,2,3,25,empty,0,2026,monolithBrick,underground,fine,empty,37.63211645306589,55.64841342849866,1,1,"Варшавская,Каховская,Севастопольская","15,7,8","walk,transport,transport","Москворечье-Сабурово,ЮАО",0,0,empty,empty,empty
msk,"Россия, Москва, Малый Лёвшинский переулок, 5к2",230000000,199.0,empty,empty,4,4,9,2003,empty,empty,monolith,underground,empty,empty,37.589464,55.741632,2,1,"Парк Культуры,Смоленская,Кропоткинская","9,11,12","walk,walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, проспект Академика Сахарова, 11",37180000,44.0,10.0,26.5,2,3,19,empty,0,2024,monolith,underground,empty,empty,37.643722,55.771125,4,1,"Красные ворота,Сухаревская,Сретенский бульвар","7,11,3","walk,walk,transport","Красносельский,ЦАО",1,0,empty,empty,empty
msk,"Москва, бульвар Цветной, д.2",481581359,235.0,20.0,170.0,4,12,12,2010,empty,empty,empty,underground,empty,empty,37.623483,55.768025,4,2,"Трубная,Цветной бульвар","4,6","walk,walk","Мещанский,ЦАО",0,1,empty,empty,empty
msk,"Москва, Дербеневская улица",29218520,64.7,23.0,23.9,3,2,33,empty,0,2026,monolith,empty,empty,empty,37.6454776732632,55.7208897182944,2,2,"Серпуховская,Пролетарская,Павелецкая","20,2,4","walk,transport,transport","Даниловский,ЮАО",0,0,empty,empty,empty
msk,"Москва, улица Пречистенка, д.27",250000000,250.0,18.0,168.0,5,3,5,1910,empty,empty,empty,ground,empty,empty,37.591386,55.740421,1,empty,"Парк Культуры,Кропоткинская","7,10","walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, микрорайон Рублёво-Архангельское, квартал В21",24914759,56.33,21.3,16.3,1,3,13,empty,0,2025,monolith,empty,empty,empty,37.3434570638689,55.7875762516888,empty,empty,"Опалиха,Сетунь,Карамышевская","11,12,13","transport,transport,transport",ЗАО,0,0,empty,empty,empty
msk,"Москва, переулок Большой Гнездниковский, д.3",167000000,145.0,20.0,110.0,3,4,6,2008,empty,empty,empty,underground,empty,empty,37.604592,55.76172,2,0,"Пушкинская,Тверская,Чеховская","4,4,6","walk,walk,walk","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Москва, Западный административный округ, район Филёвский Парк, Багратионовский проезд, 5",29221938,58.48,empty,empty,2,2,57,empty,1,2023,monolith,underground,empty,empty,37.5095364775,55.7423225102,1,2,"Фили,Багратионовская,Парк Победы","5,14,17","walk,walk,walk","Филевский парк,ЗАО",0,0,empty,empty,empty
msk,"Москва, переулок Потаповский, д.6, к.1",215000000,135.0,17.0,100.0,3,4,5,2023,empty,empty,empty,underground,empty,empty,37.640354,55.761208,2,1,"Чистые пруды,Тургеневская,Трубная","6,7,5","walk,walk,transport","Басманный,ЦАО",0,1,empty,empty,empty
